Distance,Time_sec,SteerAngle_[deg],SteerVelo_[deg/s],AccelPedalPosition_[-],AccelPedalSpeed
2581.56003,172.104002,-3.178911,1.490682,0,-0.0001
2581.74003,172.116002,-3.160047,1.88635,-0.000001,0
2581.92993,172.128662,-3.139737,2.031013,-0.000001,0
2582.11013,172.1406753,-3.120915,1.882213,-0.000001,0.0001
2582.30003,172.1533353,-3.106096,1.481863,0,0
2582.49003,172.166002,-3.096692,0.94047,0,0
2582.66993,172.1779953,-3.092727,0.396511,0,0.0001
2582.86013,172.1906753,-3.093029,-0.030279,0.000001,-0.0001
2583.04003,172.2026687,-3.095757,-0.272799,0,0
2583.23003,172.2153353,-3.099032,-0.32744,0,0
2583.41993,172.2279953,-3.101459,-0.2427,0,0
2583.60013,172.2400087,-3.102399,-0.094072,0,0
2583.79003,172.2526687,-3.101961,0.043874,0,0
2583.96993,172.264662,-3.100767,0.119349,0,0
2584.15993,172.2773287,-3.099623,0.114425,0,0
2584.34013,172.289342,-3.099175,0.044792,0,0
2584.53003,172.302002,-3.099671,-0.049579,0,0
2584.70993,172.3139953,-3.100864,-0.119306,0,0
2584.90013,172.3266753,-3.102086,-0.122162,0,0
2585.08003,172.3386687,-3.102461,-0.037552,0,0
2585.27003,172.3513353,-3.101214,0.124732,0,0
2585.44993,172.3633287,-3.097968,0.324551,0,0
2585.64013,172.3760087,-3.092951,0.501703,0,0
2585.82003,172.388002,-3.087003,0.594848,0,0
2586.01003,172.4006687,-3.081368,0.563479,0,0
2586.18993,172.412662,-3.077323,0.404514,0,0
2586.38013,172.425342,-3.075761,0.156146,0,0
2586.56003,172.4373353,-3.076886,-0.112499,0,0
2586.75003,172.450002,-3.080089,-0.3203,0,0
2586.92993,172.4619953,-3.084028,-0.393879,0,0
2587.12013,172.4746753,-3.086873,-0.284525,0,0
2587.30003,172.4866687,-3.086704,0.01697,0,0
2587.48003,172.4986687,-3.082014,0.468986,0,0
2587.66993,172.5113287,-3.072223,0.979073,0,0
2587.85013,172.523342,-3.057983,1.423978,0,0
2588.04003,172.536002,-3.0411,1.688305,0,0
2588.21993,172.5479953,-3.02404,1.706043,0,0
2588.40013,172.5600087,-3.009204,1.483555,0,0
2588.59013,172.5726753,-2.998287,1.091768,0,0
2588.77003,172.5846687,-2.991956,0.633013,0,0
2588.95993,172.5973287,-2.989945,0.201177,0,0
2589.14013,172.609342,-2.991397,-0.145265,0,0
2589.32003,172.6213353,-2.995275,-0.387767,0,0
2589.51003,172.634002,-3.000608,-0.533326,0,0
2589.68993,172.6459953,-3.006546,-0.5938,0,0
2589.87013,172.6580087,-3.012273,-0.572659,0,0
2590.06003,172.6706687,-3.016938,-0.466551,0,0
2590.24003,172.6826687,-3.019728,-0.278954,0,0
2590.41993,172.694662,-3.020075,-0.034731,0,0
2590.61013,172.707342,-3.017906,0.216876,0,0
2590.79003,172.7193353,-3.013749,0.415717,0,0
2590.96993,172.7313287,-3.00861,0.513961,0,0
2591.15993,172.7439953,-3.003655,0.495465,0,0
2591.34013,172.7560087,-2.999848,0.380684,0,0
2591.52003,172.768002,-2.997689,0.215957,0,0
2591.70993,172.780662,-2.997146,0.054233,0,0
2591.89013,172.7926753,-2.997779,-0.063233,0,0
2592.07003,172.8046687,-2.998953,-0.117479,0,0
2592.25003,172.8166687,-3.000081,-0.112721,0,0
2592.43993,172.8293287,-3.000777,-0.069614,0,0
2592.62013,172.841342,-3.000927,-0.014978,0,0
2592.80003,172.8533353,-3.000647,0.027909,0,0
2592.98003,172.8653353,-3.000191,0.045695,0,0
2593.15993,172.8773287,-2.99982,0.037027,0,0
2593.35013,172.8900087,-2.999713,0.010744,0,0
2593.53003,172.902002,-2.999898,-0.018525,0,0
2593.70993,172.9139953,-3.000257,-0.035892,0,0
2593.89013,172.9260087,-3.000572,-0.031479,0,0
2594.07003,172.938002,-3.000614,-0.004234,0,0
2594.26003,172.9506687,-3.000247,0.036689,0,0
2594.43993,172.962662,-2.99951,0.07372,0,0
2594.62013,172.9746753,-2.99865,0.086041,0,0
2594.80003,172.9866687,-2.998076,0.057392,0,0
2594.98003,172.9986687,-2.998229,-0.015374,0,0
2595.15993,173.010662,-2.999389,-0.115964,0,0
2595.35013,173.023342,-3.001467,-0.207833,0,0
2595.53003,173.0353353,-3.003879,-0.241156,0,0
2595.70993,173.0473287,-3.005553,-0.167358,0,0
2595.89013,173.059342,-3.005127,0.042508,0,0
2596.07003,173.0713353,-3.001303,0.382406,0,0
2596.25003,173.0833353,-2.993235,0.806849,0,0
2596.42993,173.0953287,-2.980811,1.242417,0,0
2596.61013,173.107342,-2.964675,1.613606,0,0
2596.79003,173.1193353,-2.945945,1.872926,0,0
2596.96993,173.1313287,-2.925744,2.020114,0,0
2597.15993,173.1439953,-2.904757,2.098738,0,0
2597.34013,173.1560087,-2.883052,2.170467,0,0
2597.52003,173.168002,-2.860248,2.280396,0,0
2597.69993,173.1799953,-2.835933,2.431555,0,0
2597.88013,173.1920087,-2.81013,2.580269,0,0
2598.06003,173.204002,-2.783603,2.652736,0,0
2598.24003,173.216002,-2.757854,2.574861,0,0
2598.41993,173.2279953,-2.734814,2.304038,0,0
2598.60013,173.2400087,-2.716303,1.85107,0,0
2598.78003,173.252002,-2.703476,1.282706,0,0
2598.95993,173.2639953,-2.696453,0.702244,0,0
2599.14013,173.2760087,-2.694298,0.215572,0,0
2599.32003,173.288002,-2.695329,-0.103144,0,0
2599.50003,173.300002,-2.697655,-0.232614,0,0
2599.67993,173.3119953,-2.699714,-0.205875,0,0
2599.86013,173.3240087,-2.700652,-0.093819,0,0
2600.04003,173.336002,-2.700436,0.02167,0,0
2600.21993,173.3479953,-2.69968,0.075594,0,0
2600.40013,173.3600087,-2.699274,0.040519,0,0
2600.58003,173.372002,-2.699928,-0.065324,0,0
2600.76003,173.384002,-2.701773,-0.184528,0,0
2600.92993,173.3953287,-2.704174,-0.240121,0,0
2601.11013,173.407342,-2.705807,-0.163333,0,0
2601.29003,173.4193353,-2.705023,0.078498,0,0
2601.46993,173.4313287,-2.700385,0.463743,0,0
2601.65013,173.443342,-2.691217,0.916847,0,0
2601.83003,173.4553353,-2.677907,1.331,0,0
2602.01003,173.4673353,-2.661828,1.607874,0,0
2602.18993,173.4793287,-2.644836,1.699181,0,0
2602.37013,173.491342,-2.62854,1.629653,0,0
2602.55003,173.5033353,-2.613674,1.486524,0,0
2602.71993,173.514662,-2.599905,1.376962,0,0
2602.90013,173.5266753,-2.586168,1.373657,0,0
2603.08003,173.5386687,-2.571395,1.477331,0,0
2603.26003,173.5506687,-2.555227,1.61677,0,0
2603.43993,173.562662,-2.538365,1.686226,0,0
2603.62013,173.5746753,-2.52237,1.599465,0,0
2603.79003,173.586002,-2.509053,1.331681,0,0
2603.96993,173.5979953,-2.49976,0.929376,0,0
2604.15013,173.6100087,-2.494888,0.487171,0,0
2604.33003,173.622002,-2.493819,0.106881,0,0
2604.51003,173.634002,-2.495225,-0.140595,0,0
2604.67993,173.6453287,-2.497581,-0.235625,0,0
2604.86013,173.657342,-2.499661,-0.207993,0,0
2605.04003,173.6693353,-2.500839,-0.117736,0,0
2605.21993,173.6813287,-2.501124,-0.028569,0,0
2605.39013,173.6926753,-2.500967,0.015773,0,0
2605.57003,173.7046687,-2.500918,0.004818,0,0
2605.75003,173.7166687,-2.501307,-0.038883,0,0
2605.91993,173.7279953,-2.50203,-0.072283,0,0
2606.10013,173.7400087,-2.502549,-0.051929,0,0
2606.28003,173.752002,-2.502096,0.045311,0,0
2606.44993,173.7633287,-2.500013,0.208358,0,0
2606.63013,173.775342,-2.496104,0.390891,0,0
2606.81003,173.7873353,-2.490848,0.525524,0,0
2606.98003,173.7986687,-2.485348,0.550008,0,0
2607.15993,173.810662,-2.480986,0.436262,0,0
2607.34013,173.8226753,-2.478891,0.209469,0,0
2607.51003,173.834002,-2.479425,-0.053407,0,0
2607.68993,173.8459953,-2.481901,-0.247589,0,0
2607.86013,173.857342,-2.48468,-0.277885,0,0
2608.04003,173.8693353,-2.485627,-0.094704,0,0
2608.21993,173.8813287,-2.482793,0.283434,0,0
2608.39013,173.8926753,-2.475127,0.766586,0,0
2608.57003,173.9046687,-2.463016,1.211028,0,0
2608.74003,173.916002,-2.448441,1.457569,0,0
2608.91993,173.9279953,-2.434599,1.384124,0,0
2609.09013,173.939342,-2.425045,0.955486,0,0
2609.27003,173.9513353,-2.422571,0.247338,0,0
2609.43993,173.962662,-2.428274,-0.570277,0,0
2609.62013,173.9746753,-2.441127,-1.285316,0,0
2609.79003,173.986002,-2.458227,-1.709948,0,0
2609.96993,173.9979953,-2.475582,-1.735487,0,0
2610.14013,174.009342,-2.489191,-1.360988,0,0
2610.32003,174.0213353,-2.49612,-0.692873,0,0
2610.49003,174.0326687,-2.495308,0.081167,0,0
2610.66993,174.044662,-2.487909,0.739919,0,0
2610.84013,174.0560087,-2.476999,1.091028,0,0
2611.01003,174.0673353,-2.466666,1.033262,0,0
2611.18993,174.0793287,-2.460699,0.596712,0,0
2611.36013,174.0906753,-2.461297,-0.059733,0,0
2611.53003,174.102002,-2.468298,-0.70017,0,0
2611.70993,174.1139953,-2.479265,-1.096701,0,0
2611.88013,174.125342,-2.490403,-1.113777,0,0
2612.05003,174.1366687,-2.497973,-0.757042,0,0
2612.23003,174.1486687,-2.499659,-0.16857,0,0
2612.40013,174.1600087,-2.495394,0.426551,0,0
2612.57003,174.1713353,-2.487392,0.800186,0,0
2612.75003,174.1833353,-2.479402,0.798982,0,0
2612.91993,174.194662,-2.475461,0.394074,0,0
2613.09013,174.2060087,-2.478595,-0.313347,0,0
2613.26003,174.2173353,-2.489908,-1.131297,0,0
2613.43993,174.2293287,-2.508363,-1.845512,0,0
2613.61013,174.2406753,-2.531275,-2.291258,0,0
2613.78003,174.252002,-2.5553,-2.402488,0,0
2613.94993,174.2633287,-2.577519,-2.221821,0,0
2614.12013,174.2746753,-2.596216,-1.869787,0,0
2614.30003,174.2866687,-2.611094,-1.487751,0,0
2614.46993,174.2979953,-2.622892,-1.179766,0,0
2614.64013,174.309342,-2.632672,-0.977998,0,0
2614.81003,174.3206687,-2.641109,-0.843729,0,0
2614.98003,174.332002,-2.648095,-0.698596,0,0
2615.15013,174.343342,-2.652783,-0.468831,0,0
2615.32003,174.3546687,-2.654018,-0.123521,0,0
2615.49003,174.366002,-2.650955,0.30636,0,0
2615.65993,174.3773287,-2.64362,0.733513,0,0
2615.83003,174.3886687,-2.633194,1.04258,0,0
2616.00003,174.400002,-2.621869,1.132448,0,0
2616.16993,174.4113287,-2.612289,0.958049,0,0
2616.34013,174.4226753,-2.60674,0.554916,0,0
2616.51003,174.434002,-2.606394,0.034516,0,0
2616.67993,174.4453287,-2.610896,-0.450133,0,0
2616.85013,174.4566753,-2.618456,-0.756042,0,0
2617.02003,174.468002,-2.626443,-0.798696,0,0
2617.18993,174.4793287,-2.632228,-0.578485,0,0
2617.36013,174.4906753,-2.633989,-0.176091,0,0
2617.53003,174.502002,-2.631197,0.2792,0,0
2617.69993,174.5133287,-2.62465,0.654702,0,0
2617.87013,174.5246753,-2.616086,0.856379,0,0
2618.03003,174.5353353,-2.607549,0.853738,0,0
2618.19993,174.546662,-2.600744,0.680477,0,0
2618.37013,174.5580087,-2.596611,0.413324,0,0
2618.54003,174.5693353,-2.595212,0.139903,0,0
2618.70993,174.580662,-2.595918,-0.07064,0,0
2618.87013,174.591342,-2.59776,-0.184227,0,0
2619.04003,174.6026687,-2.599789,-0.202833,0,0
2619.20993,174.6139953,-2.601324,-0.153552,0,0
2619.38013,174.625342,-2.602053,-0.072844,0,0
2619.54003,174.636002,-2.601981,0.007165,0,0
2619.70993,174.6473287,-2.601319,0.066176,0,0
2619.88013,174.6586753,-2.600356,0.096363,0,0
2620.04003,174.6693353,-2.599371,0.098429,0,0
2620.20993,174.680662,-2.598606,0.076569,0,0
2620.38013,174.6920087,-2.598252,0.035414,0,0
2620.54003,174.7026687,-2.598449,-0.019725,0,0
2620.70993,174.7139953,-2.59925,-0.080138,0,0
2620.87013,174.7246753,-2.60056,-0.130966,0,0
2621.04003,174.736002,-2.602072,-0.151267,0,0
2621.19993,174.746662,-2.603259,-0.118646,0,0
2621.37013,174.7580087,-2.603438,-0.017897,0,0
2621.53003,174.7686687,-2.601943,0.149509,0,0
2621.69993,174.7799953,-2.598343,0.359952,0,0
2621.86013,174.7906753,-2.592637,0.570633,0,0
2622.03003,174.802002,-2.585314,0.732265,0,0
2622.18993,174.812662,-2.577238,0.807644,0,0
2622.36013,174.8240087,-2.569362,0.787544,0,0
2622.52003,174.8346687,-2.562414,0.694806,0,0
2622.67993,174.8453287,-2.556683,0.573156,0,0
2622.85013,174.8566753,-2.552015,0.466809,0,0
2623.01003,174.8673353,-2.54798,0.403485,0,0
2623.16993,174.8779953,-2.544071,0.390883,0,0
2623.34013,174.889342,-2.539806,0.426486,0,0
2623.50003,174.900002,-2.534697,0.510873,0,0
2623.65993,174.910662,-2.528164,0.653366,0,0
2623.82003,174.9213353,-2.519511,0.865298,0,0
2623.99003,174.9326687,-2.508066,1.144471,0,0
2624.15013,174.943342,-2.493467,1.459924,0,0
2624.31003,174.954002,-2.475988,1.747864,0,0
2624.46993,174.964662,-2.456729,1.925966,0,0
2624.63013,174.975342,-2.437493,1.923608,0,0
2624.79003,174.986002,-2.420349,1.714314,0,0
2624.95993,174.9973287,-2.407025,1.332425,0,0
2625.12013,175.0080087,-2.398391,0.863409,0,0
2625.28003,175.0186687,-2.394271,0.411969,0,0
2625.43993,175.0293287,-2.393633,0.063826,0,0
2625.60013,175.0400087,-2.395045,-0.141217,0,0
2625.76003,175.0506687,-2.397193,-0.214735,0,0
2625.91993,175.0613287,-2.399235,-0.204232,0,0
2626.08003,175.072002,-2.400892,-0.165758,0,0
2626.24003,175.0826687,-2.402262,-0.136967,0,0
2626.40013,175.093342,-2.403476,-0.121336,0,0
2626.55003,175.1033353,-2.404365,-0.08899,0,0
2626.70993,175.1139953,-2.404296,0.006948,0,0
2626.87013,175.1246753,-2.402241,0.205494,0,0
2627.03003,175.1353353,-2.397094,0.514671,0,0
2627.18993,175.1459953,-2.388095,0.899927,0,0
2627.35013,175.1566753,-2.375201,1.289438,0,0
2627.50003,175.1666687,-2.359254,1.594656,0,0
2627.65993,175.1773287,-2.341873,1.738103,0,0
2627.82003,175.188002,-2.325095,1.677776,0,0
2627.98003,175.1986687,-2.310899,1.419584,0,0
2628.13013,175.2086753,-2.300757,1.014247,0,0
2628.29003,175.2193353,-2.29535,0.540709,0,0
2628.44993,175.2299953,-2.294522,0.08276,0,0
2628.60013,175.2400087,-2.297449,-0.292672,0,0
2628.76003,175.2506687,-2.302938,-0.548853,0,0
2628.91993,175.2613287,-2.309754,-0.681622,0,0
2629.07003,175.2713353,-2.316873,-0.711902,0,0
2629.23003,175.282002,-2.323588,-0.671514,0,0
2629.38013,175.2920087,-2.329458,-0.58702,0,0
2629.54003,175.3026687,-2.334142,-0.468343,0,0
2629.68993,175.312662,-2.337232,-0.308999,0,0
2629.85013,175.323342,-2.338226,-0.099398,0,0
2630.00003,175.3333353,-2.336678,0.154746,0,0
2630.15013,175.343342,-2.332455,0.422278,0,0
2630.31003,175.354002,-2.325923,0.653224,0,0
2630.45993,175.3639953,-2.317937,0.798555,0,0
2630.62013,175.3746753,-2.309636,0.830139,0,0
2630.77003,175.3846687,-2.302149,0.74866,0,0
2630.91993,175.394662,-2.296382,0.576753,0,0
2631.07003,175.4046687,-2.292933,0.344853,0,0
2631.23003,175.4153353,-2.292123,0.081075,0,0
2631.38013,175.425342,-2.294002,-0.187918,0,0
2631.53003,175.4353353,-2.298269,-0.426669,0,0
2631.67993,175.4453287,-2.30407,-0.580123,0,0
2631.84013,175.4560087,-2.3098,-0.573011,0,0
2631.99003,175.466002,-2.313057,-0.325735,0,0
2632.14013,175.4760087,-2.310898,0.215948,0,0
2632.29003,175.486002,-2.300404,1.04941,0,0
2632.43993,175.4959953,-2.27942,2.09839,0,0
2632.59013,175.5060087,-2.247185,3.223511,0,0
2632.74003,175.516002,-2.204585,4.259938,0,0
2632.89013,175.5260087,-2.15392,5.066562,0,0
2633.04003,175.536002,-2.098292,5.56273,0,0
2633.18993,175.5459953,-2.040943,5.734975,0,0
2633.34013,175.5560087,-1.984797,5.614559,0,0
2633.49003,175.566002,-1.932352,5.24452,0,0
2633.64013,175.5760087,-1.885763,4.658932,0,0
2633.79003,175.586002,-1.846915,3.884772,0,0
2633.92993,175.5953287,-1.81733,2.95843,0,0
2634.08003,175.6053353,-1.797939,1.939193,0,0
2634.23003,175.6153353,-1.788864,0.907451,0,0
2634.38013,175.625342,-1.789378,-0.05137,0,0
2634.53003,175.6353353,-1.798048,-0.867065,0,0
2634.66993,175.644662,-1.813041,-1.499302,0,0
2634.82003,175.6546687,-1.832463,-1.942192,0,0
2634.96993,175.664662,-1.854649,-2.218536,0,0
2635.11013,175.6740087,-1.878301,-2.365255,0,0
2635.26003,175.684002,-1.90244,-2.413841,0,0
2635.40993,175.6939953,-1.92618,-2.374021,0,0
2635.55003,175.7033353,-1.948491,-2.231094,0,0
2635.69993,175.7133287,-1.96811,-1.961906,0,0
2635.84013,175.7226753,-1.983733,-1.562362,0,0
2635.99003,175.7326687,-1.994432,-1.06981,0,0
2636.13013,175.7420087,-2.000082,-0.565051,0,0
2636.28003,175.752002,-2.001585,-0.150251,0,0
2636.41993,175.7613287,-2.000705,0.08801,0,0
2636.57003,175.7713353,-1.999557,0.114791,0,0
2636.70993,175.780662,-1.999882,-0.032553,0,0
2636.85013,175.7900087,-2.002358,-0.247553,0,0
2637.00003,175.800002,-2.006184,-0.382586,0,0
2637.14013,175.809342,-2.009136,-0.295212,0,0
2637.28003,175.8186687,-2.008137,0.099826,0,0
2637.41993,175.8279953,-2.000241,0.789598,0,0
2637.57003,175.838002,-1.983748,1.649322,0,0
2637.70993,175.8473287,-1.95909,2.465803,0,0
2637.85013,175.8566753,-1.929137,2.995277,0,0
2637.99003,175.866002,-1.89875,3.038716,0,0
2638.13013,175.875342,-1.873665,2.508487,0,0
2638.28003,175.8853353,-1.85905,1.461512,0,0
2638.41993,175.894662,-1.858193,0.085705,0,0
2638.56003,175.904002,-1.871757,-1.356401,0,0
2638.69993,175.9133287,-1.897823,-2.606536,0,0
2638.84013,175.9226753,-1.932643,-3.482084,0,0
2638.98003,175.932002,-1.971766,-3.912247,0,0
2639.12013,175.941342,-2.011038,-3.927196,0,0
2639.26003,175.9506687,-2.047154,-3.611598,0,0
2639.40013,175.9600087,-2.077664,-3.051003,0,0
2639.53003,175.9686687,-2.100662,-2.299797,0,0
2639.66993,175.9779953,-2.114505,-1.384342,0,0
2639.81003,175.9873353,-2.117862,-0.33564,0,0
2639.94993,175.996662,-2.11018,0.768165,0,0
2640.09013,176.0060087,-2.092434,1.774642,0,0
2640.23003,176.0153353,-2.067762,2.467136,0,0
2640.36013,176.0240087,-2.041557,2.620534,0,0
2640.50003,176.0333353,-2.020661,2.089626,0,0
2640.64013,176.0426753,-2.011707,0.895326,0,0
2640.77003,176.0513353,-2.019057,-0.734967,0,0
2640.90993,176.060662,-2.043094,-2.403745,0,0
2641.05003,176.070002,-2.079648,-3.65538,0,0
2641.17993,176.078662,-2.120905,-4.125686,0,0
2641.32003,176.088002,-2.157586,-3.668074,0,0
2641.44993,176.096662,-2.18159,-2.400461,0,0
2641.59013,176.1060087,-2.188097,-0.650688,0,0
2641.71993,176.114662,-2.176339,1.175865,0,0
2641.86013,176.1240087,-2.148854,2.748443,0,0
2641.99003,176.1326687,-2.109667,3.918743,0,0
2642.12013,176.141342,-2.062238,4.742898,0,0
2642.26003,176.1506687,-2.008083,5.415512,0,0
2642.39013,176.159342,-1.946565,6.151728,0,0
2642.52003,176.168002,-1.875834,7.073185,0,0
2642.65993,176.1773287,-1.794366,8.146777,0,0
2642.79003,176.186002,-1.702401,9.196455,0,0
2642.91993,176.194662,-1.602655,9.97463,0,0
2643.06003,176.204002,-1.500076,10.257853,0,0
2643.18993,176.212662,-1.400795,9.9281,0,0
2643.32003,176.2213353,-1.310673,9.012274,0,0
2643.44993,176.2299953,-1.23397,7.670227,0,0
2643.58003,176.2386687,-1.172574,6.139687,0,0
2643.70993,176.2473287,-1.125968,4.660515,0,0
2643.84013,176.2560087,-1.091898,3.407032,0,0
2643.96993,176.264662,-1.067367,2.45309,0,0
2644.10013,176.273342,-1.049561,1.78065,0,0
2644.23003,176.282002,-1.036328,1.323299,0,0
2644.36013,176.2906753,-1.026131,1.019656,0,0
2644.49003,176.2993353,-1.017658,0.847269,0,0
2644.62013,176.3080087,-1.009462,0.819667,0,0
2644.75003,176.3166687,-0.999944,0.951791,0,0
2644.88013,176.325342,-0.987761,1.21825,0,0
2645.00003,176.3333353,-0.97243,1.533161,0,0
2645.13013,176.3420087,-0.95475,1.767939,0,0
2645.26003,176.3506687,-0.936735,1.801515,0,0
2645.39013,176.359342,-0.920954,1.578164,0,0
2645.51003,176.3673353,-0.909532,1.142195,0,0
2645.64013,176.3760087,-0.903233,0.629838,0,0
2645.77003,176.3846687,-0.901033,0.220034,0,0
2645.89013,176.3926753,-0.900382,0.065105,0,0
2646.02003,176.4013353,-0.89808,0.23023,0,0
2646.14013,176.409342,-0.891421,0.665891,0,0
2646.27003,176.418002,-0.87918,1.224086,0,0
2646.39013,176.4260087,-0.862056,1.712377,0,0
2646.52003,176.4346687,-0.842408,1.964828,0,0
2646.64013,176.4426753,-0.823395,1.901228,0,0
2646.77003,176.4513353,-0.807892,1.55039,0,0
2646.89013,176.459342,-0.797597,1.0295,0,0
2647.02003,176.468002,-0.79268,0.491652,0,0
2647.14013,176.4760087,-0.792014,0.066637,0,0
2647.26003,176.484002,-0.793817,-0.180326,0,0
2647.39013,176.4926753,-0.796402,-0.25849,0,0
2647.51003,176.5006687,-0.798714,-0.231216,0,0
2647.63013,176.5086753,-0.800491,-0.177737,0,0
2647.75003,176.5166687,-0.802032,-0.15407,0,0
2647.87013,176.5246753,-0.803715,-0.168301,0,0
2648.00003,176.5333353,-0.805504,-0.178875,0,0
2648.12013,176.541342,-0.806662,-0.115786,0,0
2648.24003,176.5493353,-0.805823,0.083862,0,0
2648.36013,176.557342,-0.801421,0.440237,0,0
2648.48003,176.5653353,-0.792316,0.910519,0,0
2648.60013,176.573342,-0.778369,1.394671,0,0
2648.71993,176.5813287,-0.760692,1.767672,0,0
2648.84013,176.589342,-0.741431,1.926121,0,0
2648.95993,176.5973287,-0.723147,1.828352,0,0
2649.08003,176.6053353,-0.708062,1.508548,0,0
2649.19993,176.6133287,-0.69748,1.058212,0,0
2649.31003,176.6206687,-0.691624,0.585605,0,0
2649.42993,176.628662,-0.689876,0.174742,0,0
2649.55003,176.6366687,-0.691239,-0.136282,0,0
2649.66993,176.644662,-0.694737,-0.349834,0,0
2649.79003,176.6526687,-0.699565,-0.482764,0,0
2649.90013,176.6600087,-0.704927,-0.536159,0,0
2650.02003,176.668002,-0.70971,-0.478294,0,0
2650.14013,176.6760087,-0.712223,-0.251325,0,0
